emotion,content
neutral,@ElleSergi Fab new pic by the way
neutral,@smsm1 or you could geocode the events with the @cloudmade apiï¿½s
neutral,"@khairul She's unassuming and unpretentious. She's just, as. I suppose that's why she's so endearing--because we can relate to her"
neutral,"Okay I'm about to &quot;crawl&quot; into bed and ummm ummm. We are about to talk. We need to talk about somethings, Good Night Tweeters."
neutral,thanx peeps 4 following me
neutral,will continue my dramathon! episode 14 here i come!
neutral,@hinessight she still got it going on!
neutral,"@LWoodhouse btwn the two i prefer &quot;300seconds&quot; (for me, datapoint evokes danapoint or data from star trek TNG) just my $0.02"
neutral,@Tiaantjee Cool rite?
neutral,"@ManonBlaauw ooh i know it, i can hold your hand"
neutral,@JennInOman it will be 45+ in June/July
neutral,"@pntbtrkisses You're welcome. I'm going to repost several times to get the message out, maybe help another dog"
neutral,"@dulani247 Yep, I do."
neutral,@TheEngTeacher it's always time for coffee
neutral,@djmoonlight Yay! I dont have one  lol All of my clothes go in draws... I dont have many and I need a place for my high heel shoes
neutral,@MarcBmusic Pineapple rocks bud
neutral,@JonasRask thank you Jonas
neutral,no ce tare is.. tin castile pe urechi si n`am dat drumu la muzichii  bun asa .. cred ca vopseaua m`a afectat rau ..
neutral,"@msclara in fact apparently I was your first follower, 4 before M himself. Um. *embarrassed now*"
neutral,@CSI_ PrintChick thx for sharen LUV IT
neutral,Woke up at 7:50 then fell back to sleep. Woke up at 8:50 and back to sleep again. Woke up at 9:50 and I'm staying awake! MORNING!
neutral,"@Galaxykaren hiyahh karen always listnin to the show on a morning , tweet backk"
neutral,"so after church, i went to the mall with my parents, i got a new backpack that can fit all my schoolbooks AND my laptop"
neutral,"my first ruby app, let's see how far i get  #pww"
neutral,@ohmonika Star Trek is really good. I loved it too
neutral,yeh. merch shopping to look fab.
neutral,http://twitpic.com/4wr8k - Ashley Tisdale - Love the shades girl
neutral,@sunvitd I like your new profile pic. Very cute
neutral,@eddai  Then Google Vs. Twitter . Mother's Day Vs. Mothers Day . . Mother's Day - web1.0 type. Mothers Day is Social Media -web2.0
neutral,"@Tmptd2Touch thnx 4the support girl, ppl b like ooh u shouldn't say that, but why can't we say something that we honestly feel u know ..."
neutral,Doin' the Crocodile Rock
neutral,128 days till beyonce
neutral,ping pong tomorrow
neutral,@kingofthelab I'm sleeping on the wooden couch tonight!
neutral,@hazel_joy it's entirely possible
neutral,"@LittlestarRed Good too thanks  So, you had a nice evening with your father? that's cool  Thanks for the link BTW!!"
neutral,@balsamiq I'm sure you'd consider it if they offerred the right price
neutral,"Glad I went out, glad I didn't leave early, and glad to be afterpartying it up @ Beth's  I'm back!"
neutral,Going out. A barbeque maybe?
neutral,sleep sounds good right about now
neutral,48 days till brighton
neutral,"yep, good morning to you all  or night or evening or whatever xD"
neutral,starting twitter
neutral,"Ooh, new Bonkers is out tomorrow, nearly forgot about that"
neutral,@bensholk Yeah it is. Thanks
neutral,Sending blessings out to @gailelaine
neutral,About to Enjoy the Silence
neutral,Howdyyy
neutral,mm it was cold in your shadow anyway. Ooh monday
neutral,"Trying to put down some veggie soup, and watching Bride Wars while my body recovers.  Hope I'll spring back tomorrow"
neutral,let me dream about my spock now goodnight
neutral,@IvanaF Right now it is 5:07am.  Ugghhh.
neutral,happy momies day  http://bit.ly/Skqli
neutral,http://bit.ly/qiPUU  Jon 4 Lakers Video Blackberry
neutral,@selenagomez your mad
neutral,Good Morning good old Germany - I wanna say hello to New York.  I'm not in love. . .not really.
neutral,Happy Mothers Day!
neutral,"In Y!M, when you sign in and sign out repeatedly, you're not annoying."
neutral,@lu_lu I must be getting old and bent: that is the second thing you've said in the last couple of days that has not really been a turnon
neutral,"If you wanna read something, I recommend  http://estrella05azul.wordpress.com/"
neutral,using yahoo pipes to combine feeds - doable &amp; reliable I guess
neutral,But I do know is that I am extremely happy with him and wouldn't change him for the world and don't want anybody else.
neutral,@BumbleBeeBree love you more. cant wait to see ya soon  night
neutral,Happy Mother's Day ~ and for single dads who plays both mom and dad role enjoy your day too
neutral,off to lunch with all the people from aikido
neutral,@chhophyel That's not how we share links on Twitter  Yours is http://bit.ly/QljYb and you can view your stats at http://bit.ly/info/QljYb
neutral,@laura_diaz I did notice more men with kids in stores on Sat.I am heading to church and sing in the choir in the 1st &amp; 2nd services.
neutral,Talked with mom. Al sang a song for me again  am off to sleep now..
neutral,@mohdismail saya yg reply
neutral,"Catching up on holiday expenses, and two weeks of Gift Grub"
neutral,off to glue stuff onto poster
neutral,@misspleasure I'm on my way...!
neutral,@KinkyInkTattoos Always have wanted to go to Oz
neutral,@danielbowen Just saw you on ABC News - wife and I are having a &quot;discussion&quot; as to where you were. Nunawading or elsewhere?
neutral,@theseainwinter did you tweet me? i thought i remembered seeing one but i cant see it now! SO glad teatree is ok!
neutral,@cember_ember yay! thanks.  cover-i sad ang alist please. )
neutral,hi beautiful! How's it going?  @ashleylovegood
neutral,says np- Because of You -- Ne-Yo  (music) http://plurk.com/p/svm3r
neutral,SFTW &amp; pot of tea
neutral,@caaakes Tell X to email me pics! OfficialShew@gmail
neutral,learnt how to drive a manual on the weekend
neutral,@MistressJoJo @delicateone  good point!! Mine is on its way. How did he get delivered?  I will post pics too wen I get him
neutral,@agostino_ http://bit.ly/ngjkN Told you it was probable
neutral,@jequalo tweeten maar
neutral,@CameronJNP lol! Ahhh well its a good song
neutral,@Noufah make it full girl 120%
neutral,"@BlokesLib Sorry blokey, 6 hrs later &amp; i'm still holding ur fluffy towel. had to dash. Hope u found other means to dry ur self"
neutral,@pcsketch hello  Well it's sunny out but my head is fuzzy and coffee isn't brewed yet... how's your day..?!
neutral,@ericharr This definitely separates a professional robber &amp; from an amateur one!
neutral,Went and saw Fighting last night with the best friend. It wasn't all that great but Channing Tatum is amazing!
neutral,@kondziu I was certain which show you were talking about by the letter g in &quot;Camera Cafe: a misog..&quot; I think that answers your question
neutral,actual updateee...sleeeping soon. watching the lion kinggg.
neutral,"@iantalbot Sion and Sierre are very close about 20 km, about a 110 from where I live .  No comment about the SWiss Army dog tags"
neutral,Morning world x its sunday already i think im guna chill at my house 2day
neutral,talkin to sum1 special
neutral,Still up playin rock band woot woot
neutral,eating pie right now...  yumm..
neutral,@milestorres #sometimes also emoticons sometimes
neutral,"@brightondoll good  I have long believed that boys are stupid. I need to meet new ones, the ones I know only cause problems"
neutral,Just got finished cleaning and putting out my mom's presents.  Happy mother's day. I'm going to sleeeeep.
neutral,@xbron http://twitpic.com/41dbn - :o I See Your Dog..  Bella..?
neutral,#f1 in a few hours guess who is sleepin in the living room
neutral,@ponny rofl! we aren't wearing dark grungy though! I asked bradie if it was ok he said yess
neutral,@malhermann I just made tacos and nachos
neutral,"@Angela_Griffin I spent yesterday nursing one of those, only replace Vodka with wine, and Japanese with posh dinner!"
neutral,listening to the cat snore
neutral,&quot;Mamma Who Bore Me&quot; hat es mir echt angetan.  90210 lï¿½sst grï¿½ï¿½en. ^^
neutral,I hear you @silentending...
neutral,"how is it, is it good?  @miss_flora"
neutral,@Talula25 How have you been
neutral,"Yes... its 4:18am, yes... we are driving all night back to dallas to lead worship in the morning. Sleep is overrated."
neutral,I dont associate with fake asses!
neutral,@123PriceCheck yeah that's fine man! no worries
neutral,@Noufah i have tickets worth about 70 KD - about 880 Derham - for ta'3yeem my car's window
neutral,@drhodenbaugh Yes Hindustan Rocks dude! Dunia mein asay koi fusion nehi milegi
neutral,Date Like A Man So You Dont Get Played Like A Bitch
neutral,@rasmuskl @rwj_defcon1 I gather you guys continued the drinking after I left?
neutral,he calls me bella
neutral,@GirlButGeek ton iPod est mort? Dur... Prends un iPhone
neutral,@mariamtronchoni Have a nice Sunday  xx
neutral,goodnight!
neutral,Nice sunny day
neutral,Made some good money for 5 1/2 hrs worth of work not bad I needed that tonight good stuff  after the murphys law week I had the other wk
neutral,@junkyardbluess Report your findings to me
neutral,@HilzFuld @YarinHochman there will be a session of #MoMoTLV at #iva09
neutral,New picture  bored.
neutral,@hypnophil Good Morning
neutral,@shantl Thank you!
neutral,All ready for costume making! But... there's no one here...!
neutral,"@UKpokerReview Going to start very small, like $0.10 or $0.50  Then slowly to higher stakes"
neutral,"Music Update Before Leaving. Check out the songs Photograph by Air, Disco Friends by Just Jack, Stand Up by The Prodigy. And Enjoy!!!"
neutral,"Just woke up to go to the bathroom, had the weirdest dream before I woke up...back to sleep night/morning ...wateva"
neutral,i'm varnishing my nails baby-blue now...
neutral,BGT TOURRR 18THH JUNEE  &lt;3 2ND ROWWW  GEORGE SAMPSONN!! &lt;3&lt;3
neutral,starting an account here on twitter
neutral,@JohnJCampbell its the wine!!
neutral,@ricardcastellet te gustarï¿½!
neutral,[Wrong!] @azuril your the earlybird so you suck  http://tinyurl.com/p47mdp
neutral,"Right, is too glorious a day to be sat inside....must go and do something more active! Have a good day all"
neutral,en route 2 the airport!! la bound
neutral,Took some phogs
neutral,BB lunch room for breakfast muffin
neutral,"@givemestrength Ha - check the high scores today, currently I have the No1 slot at 306,000"
neutral,"@cherrythegreat Nako! Umuulan pa naman!  Anyway, enjoy the bike rides!"
neutral,Gonna have some brekkie get ready and then do it
neutral,morning tweat tweat twitter
neutral,Cooking brown rice  http://bit.ly/gihac
neutral,Hot ramen soup to end a longgg munching night
neutral,@penreyes actually I think Doogie Howser got the idea from the Captain's Log.
neutral,@TMJP I sure she can
neutral,"we're one, but we're not the same, we get to carry each other"
neutral,"@JasonBradbury Oh dear, what a rotten life you lead, NOT!"
neutral,@jimmycarr Yup is ace film tho
neutral,@goebicyu rentaphone  yesy have
neutral,gm! me with @doox  now @ http://podilates.gr/pp2_10_5_08
neutral,Mother's Day - cherrylolita: Thatï¿½s not true. My bad - I didnï¿½t check it  Thank you  http://tumblr.com/xxv1qz4ge
neutral,noghty night twitterific twitter tweeting pals
neutral,@LJsBaby not just me then
neutral,happy mother's day!!!
neutral,"all done., time to finally start shuting down"
neutral,@A_Bizzle Checkin that out right now
neutral,Come See Me Live On Stickam  http://www.stickam.com/valentine_rock
neutral,looking at an insane view of hollyweird....in an altered state.
neutral,anyone remember those izone cameras? Well i still have mine. Pretty rad
neutral,@DestinyHope92 i'm fine thanks  wbu?
neutral,Happy mother's day !!!!
neutral,@henriok not really  Just have to install OS X on a harddrive and get it to boot on schools iMacs.
neutral,"Morning all  sun is shining, birds are singing - time for a cuppa T in the garden while reading tweets  http://twitpic.com/4ws9r"
neutral,"Good morning  I don't think it has stopped raining once for the past three days or so, but who cares?"
neutral,"mmm one more thing... I forgot to give Kudos to Drea, Elisa, Ise, &amp; Shelane for all helping out with greek week! Thanks ladies!"
neutral,@Ofana33 Happy Mothers Day
neutral,http://bit.ly/5pBLz  for McCoy's initial rant.
neutral,@Meshel_Laurie my thoughts rae with you and your family
neutral,Listening 'Hallelujah' on Youtube. Leonard Cohen wins.  #xfactor
neutral,Just woke up  shopping today for my birthday....kinda
neutral,@nindrawr ngobrolin favorite bands at the moment cii... kesian ya kamu speakernya rusak HAHAHA  benerin dong ci.
neutral,@shaundiviney i already do
neutral,http://twitpic.com/4wseo - Our picnic table cruet set
neutral,@MeBec go on the msnnnn or ring my home phone  NOW
neutral,"@Exirel It's on today's menu, don't worry"
neutral,"@NiftyKnits I was saying the same thing yesterday! So I droped 120 tweets! No the smarted thing bussiness wise, but can find real people!"
neutral,keeping it chilled.
neutral,@emjhoistarr Hello. New follower lang po. Tweet to meet you.
neutral,"That's the way it crumbles, cookie-wise"
neutral,@lozhush let be me your first
neutral,"@ULL Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I'd better get some rest"
neutral,http://bit.ly/137cTy How about some Celtic up in our lives?
neutral,tamlyn wishes she was as cool as my sock draw
neutral,"@DaveP_47 hey, watch out you don't post too many adverts on your twitter feed. I wouldn't normally follow, but your blog is interesting"
neutral,Cake anyone? http://www.flickr.com/photos/kayveeinc/3517129153/
neutral,Thanks @ClaudiaMagic   ? http://blip.fm/~5z6n8
neutral,I think I'm going to the movies tonight with Oda
neutral,@sukitgood well Minas Gerais is the first runner up  she did well
neutral,"@JasonBradbury - Yes, you are addicted - half my twitter friend updates are yours"
neutral,Off tha internet now Txt it
neutral,Happy Mother's Day to all the Mom's
neutral,@SuperTriviaGuy Hey we were at Tallebudgera Creek at 5pm.....visiting Anita's special tree........could have almost bumped into you
neutral,@mandirudge  just listened to the songs on your myspace.  really good
neutral,Guess what the blue skies mean today?  http://twitpic.com/4wsj3
neutral,"@amandab_4 Morning, just checking you can still find your Twhirl"
neutral,Just saw Star Trek. I am not a hardcore fan or anything but it was really good! Get at it
neutral,@joelhouston well... As long as you're back for Elevate!
neutral,check on ya'll in a bit. im in for a Mother's day haircut. ciao!...
neutral,Oh my 'Mix Khichadi' seems to be ready now .. time for Lunch  !
neutral,@sid88 Also @unitechy
neutral,Hubby just arrived. We're getting ready for Ranchero's.
neutral,Loong day. In bed cuddling with papabear and watching south park. Yay my bday bbq tomorrow! Can't wait
neutral,"Now watching ZDF Fernsehgarten. Its so great that Andrea is back, at last"
neutral,"@jussinen I've just gone back on and can't see anything too obvious. Who knows, but off to the Apple store today anyway"
neutral,@ElizaPatricia Pair it up with Fringe on Tuesday? That smells like a win imo as well.
neutral,@theEmzi hï¿½rlich!
neutral,Watching Basement Jaxx's set on Radio One site
neutral,@VRadio if you take backstreet boya and put them in silk mc hammer pants with sgt peppers/beatles coats and lame music then you have SMAP
neutral,It's about to rain!!
neutral,@verwon Thanks for sharing it. Anything about COFFEE is good. I'm a big FAN!!! Can't live w/o it.
neutral,@EvertB I gather from that that @mrsbopp is still asleep
neutral,@issacfourth haha dork .. That sounds so yummy .. Share!
neutral,to jodies and played sims till my daddy picked me up        and that is what i did yesterday. basically it was my social time
neutral,@zuppalizzle you should come over before friday and teach me how
neutral,morning everyone!
neutral,Franco made breakfast for Mom. Here he's trying to cut the strawberries (only safe knife  #fb http://twitpic.com/4wsmw
neutral,"flying is falling, getting distracted and missing the ground"
neutral,Chillin on here
neutral,Just woke up.   Uhuru out
neutral,"@sylserra please let me know when you've found it  I'd like to know as well, although it's handy on your mobile..."
neutral,"@IvanaF Oh, that would be riveting TV!   Trips to the break room, coffee, toothpicks in the eyes to keep them open."
neutral,Happy Mother's day to all mothers including mom-to-be and moms of 4 legged kids
neutral,@B_tifullyTragic ... in London last night so give it a few hours &amp; I'm sure a few will appear
neutral,upss..her name is writen like chesca.
neutral,Looking for new picture for my twitter background@  HELP little here!!
neutral,"@SteveLangton Yes, they clearly relished acting together, sparking off each other's performance. And milking all the laughs!"
neutral,"Love song for the night, &quot;Then&quot; by Brad Paisley.  Happy Mother's Day   Love &amp; Light ~ Joy"
neutral,follow @johnofisher just because... or don't either way they have really cool tshirts  hey johno x
neutral,@iheartrachael no its pre made jelly and its for me and bradie
neutral,"says Diana, you wanna burn the pics for me on a DVD or CD?  http://plurk.com/p/svs4c"
neutral,Reese's pieces ily
neutral,@JayElectronica Good Morning Chairman of the board! www.youtube.com/watch?v=ivFM0pYyUcy its a living thing....!
neutral,"is up, slightly later than planned... gunna get this essay done 2day!!"
neutral,"@nikhilnarayanan Had not noticed. Must be leading to some inventory tracking issues too, if the s/ws only support standard SKUs"
neutral,still making icons
neutral,@hihat7 Go to the setting on the iPod/iPhone home screen &amp; scroll to the bottom &amp; you will find twitterfon settings
neutral,@israeliwine They should add Dunkin Donuts to their menu too.
neutral,off to collect a tv I acquired from freecycle
neutral,@Chris_Bayliss Naww... when should we go on mega scotter?
neutral,Have a nice day  ? http://blip.fm/~5z6y6
neutral,just got thru watchin @stephenfry on bones now topping off with House reruns
neutral,@johnfoliot I think we all need a oil change wash and wax every now and again
neutral,@kawehdashti ahh..nice idea..but I'm already done! Thank u!
neutral,"@RealBillBailey Thanks for the headsup re: tour, just booked 4 tickets for the Palace on 20th June"
neutral,I Sing Everytime
neutral,"@PembsDave classic, my word you are on a roll this am"
neutral,"@ElizaPatricia Tuesday, any other day... long as we still get to watch"
neutral,just had KFC
neutral,@gfalcone601 Hi Gi  are you going tonight?  xx
neutral,@xo_mcflyandjb its okay!!!  x
neutral,@cfsam 7pm? So early. Dat's 4pm my time.
neutral,@rockingla Thanks  New work will arrive in a few weeks
neutral,@hypnophil  oh hiya phil am well ta hope u are too
neutral,watching Pineapple Express and is seriously thinking that they used real weed in this movie
neutral,"@Kirsty_H_99 I'm good, still enjoying the #fryeffect  You?"
neutral,@ Cleaning the house! going out at 3 to see a soccergame with friends
neutral,"@DKMatai Let's hope and pray, we go a wiser way! : @DKMatai Let's hope and pray, we go a wiser way!  http://bit.ly/TzxqN"
neutral,"@eimajuno Hey, you don't have to be sorry! Absolutely understandable; I was just poking at you a little."
neutral,Headin' to church now...
neutral,"Offline for now, I'll tweet again later..."
neutral,Buying pretty shiny beads and things  I feel quite girlish. http://elisem.livejournal.com/1473318.html
neutral,@Britt_Uh_Knee
neutral,Looking at the pix from #dbuc09 - seems like everyone was doing good stuff - *almost* wish I wasn't in Nice at the time
neutral,"http://twitpic.com/4wsxi   F3 w (demo) aero wheels. Louder, but they cut like a knife. U will hear me coming, passing on your left"
neutral,@from10to300mm gut
neutral,@jbgreece yeh  A little.. How are you ?
neutral,@xb4byfac3x 6 am.  you?
neutral,@caseysevenfold there coming this year ^-^  wiL said it himself  but yes now would be good.
neutral,@Saurabh oks  yes infact we had chatted earlier on n00b.in as well
neutral,@sleepydumpling yeah I'm fine not to raid most things. Excepting liquor and cheese &amp; bacon balls
neutral,Grabbing coffee from @dunkindonuts then making mom breakfast
neutral,"@loisheilig your welcome. you have picked up the slack the last few days, my turn to get it."
neutral,@CocaBeenSlinky morning! I'm in the garden getting air
neutral,"@Janit thankyou sugaaar  btw I'll leave this town on 7, really hope could see you next time ya ra. Skrg sempit bgt sih waktunya ya"
neutral,Off To Do Pilates Now! Tweet Y'all Soon!
neutral,That's cause you are old mate hehe
neutral,"haizzz, hem cï¿½n ai, t? ?i ?n ?ï¿½y... ?ï¿½i b?ng quï¿½  Bibi c? nhï¿½ trï¿½i cï¿½y"
neutral,On a day like today. I am thankful for my mom's teaching (proverbs 6:20-23) and thankful that she's on twitter too! Love you @planit1
neutral,@Carole9 im not confused
neutral,New twitter background
neutral,"actually just woke up, going to attempt to see 17 again with Natalyy"
neutral,changed my h/p number go online msn messenger to see
neutral,"@prmack Community news only  I sometimes accept guest posts, but not at the moment."
neutral,@Brandensilva Most of my friends wanted to try it yesterday but failed because of the whole .Net thingy...it worked fine with me
neutral,Morning all.... Sorry for missing tweets yesterday @damohopo @Boddingtons How are you today?
neutral,@facibus @Allyeska's mum asked us to thank you for introducing us to Kenny's - we're having Mother's Day dinner here
neutral,Where did I leave my Citeh jersey?
neutral,@wychbury They did a song called Toothpaste Kisses which I quite liked
neutral,"@brianna you liked braid? Did you guess what the whole relationship story is a metaphor for? I sure as hell did not, it just confused me"
neutral,Sunday sunshine track  ? http://blip.fm/~5z7cg
neutral,Same Difference Today  going to go and have a shower then get ready!
neutral,is slowly gettin more followers  vry slowly
neutral,bruxels - 12:02 at home... really tired... end the song
neutral,http://bit.ly/s7hQe   Translate XMind to your language.
neutral,eating breakfast and drinking coffe - strong coffe!
neutral,@TheWineVault oh I know. and I aprreciate it  it can be my back up plan
neutral,@giblahoj how sweet
neutral,Hey hey get tickets to ALL TIME LOW when they're in Aussie kay. www.myspace.com/destroyalllines Yup. Go there get tickets
neutral,Good morning... Iï¿½m soooo tierd
neutral,"#DuckRaces in the bath don't quite work  Especially if you have no ducks! Only a polar bear,a seal &amp; a whale."
neutral,"It's 5:03 in the morning.. I think it's time I went to bed. - so, goodnight everyone  http://tumblr.com/xaj1qz8v3"
neutral,"Well, for java atleast  Im still working on my php solution"
neutral,Off the a village May Fayre now.  Bag packed ready to bring back home-made goodies.
neutral,just typing this message
neutral,Fish and chips for din dins
neutral,is working hard or maybe thats hardly working
neutral,okay okay sleep for realz now! Goodnight!  ::waves to followers::
neutral,@tommk tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired
neutral,Just woke from the longest sleep in months-so nice! Now to get some work done so i'm prepped for next wk &amp; free for K coming home tonight
neutral,@theroundup I'll be sure to
neutral,"yay, short stack episode 20 is being recorded on tuesday"
neutral,"@_ado I don't think it's still that one  I've had this one for about six years though, so with Moore's law taken into account..."
neutral,#SanctuarySunday don't forget to post on the forums and FB about our mission success!!
neutral,"@SarahJacinta Hehe, you're an expert now eh?"
neutral,@dark_jayy It might hav to cost u a History essay.
neutral,"blogging, cleaning and chatting while listening to phoenixfm"
neutral,just woke up
neutral,@TheWineVault thanks. but it IS seriuosly my back up plan
neutral,"@gracepearl Oh I forgot to say, if u want anymore friends on xbox send me a friend request. G11Y if u want a friendly game sometime"
neutral,Playing logical gates games with Charles on : http://tinyurl.com/6jwjmy  Charles took less than 5 mn to make a light bulb flicker
neutral,off to the family party
neutral,directing a theatre play
neutral,@andrewschof hows u? lovely day here!
neutral,@Topify just for a little while.. to get an impression of how twitter-copy-topify
neutral,@andyclemmensen whens the sway sway winner announced?
neutral,"@RoryCoaster btw, do you realize your profile pic makes you look much older than you say you are?"
neutral,Bonjour Twitterland !
neutral,Happy Mothers Day to Heidi Klum
neutral,"@nocas jï¿½ estou a ver que sim  , aqui - http://en.wikipedia.org/wiki/Mother's_day#Dates_around_the_world"
neutral,@FM1079Oxford A 25 year old zebra with wind? Lol
neutral,@LittleMissHaya i make them good girls go bad
neutral,@itsleish That it does  just wish more people would notice it
neutral,@heycassadee oh.. tnx for following cass.
neutral,@sandy195850 Bit of sunshine out there and it perks us all up  Especially when you have a mountain of towels to wash and get dry!
neutral,http://ping.fm/2UrGP (MPAA shows how to videorecord a TV)    via @Despil
neutral,@VogueChic http://tinyurl.com/64ozr7 :: from Ate Kaila Ocampo  of the.rainbowholic.me&amp;&amp;eerie-silence.net
neutral,test test from the LG enV2
neutral,reconnecting with amadeus and friends
neutral,@ilan_peer you ll soon be back  just replace topify email in twitter settings and that s all
neutral,"@abaggy Yeah, I was always embedded staff.  I recognize your name from emails."
neutral,just made 3 videos
neutral,"@jishanvn yï¿½n tï¿½m, sang n?m s? th?y ti?t m?c Tr?n tinh twitter tr? l?i Lï¿½ Thï¿½ng , Th?ch Sanh nh? lï¿½m quiz mï¿½ c??i ???c cï¿½ng chï¿½a"
neutral,"@sohamdas I agree - they will start - and I forgot, all that news is HT @sohamdas"
neutral,@courtpet hmmm no but I am member of knitterati.com.au what is ravelry offer?
neutral,@PaulDuxbury Morning Paul  How are you?
neutral,got one because of my babygirl
neutral,@richa_august84 I think Chrony meant an ape called TR Rajendran. Not Russell Peters.
neutral,"@everyonesmad but its pretty at least, I think I need to catch some sleep soon though"
neutral,@veeekay07 haha wats this about?
neutral,revision...what fun...still I have thursday to do basically nothing
neutral,"Here's a link to Gregg's performace, its amazing  http://bit.ly/GsWrk"
neutral,"@sophiaalmeida lol thanks, I really needed a reminder that I'm an old hag mom lol"
neutral,Watching John Edward Cross Country
neutral,@Tom_El_Rumi I just do English with them. Half my conversation is in English anyway - fii mushkila ma'a al modem wa al router
neutral,@bearboyph69 just got home lng.
neutral,Time to play the drums
neutral,@nicktionary by the way...i got D.T
neutral,On the bus.. Yay six flags
neutral,off to liverpool now!
neutral,sport-day with charlotte
neutral,"@wendy_fred6 I haven't canceled my account yet and I haven't logged in since november I think, maybe I Should  My main was a rogue, lvl73"
neutral,"@khtemplar is my son - he gets my vote today coz he has grown into a loving, caring 'soul-full' man - who loves his mum"
neutral,sleep all day then back at work for another 12 hours of psych nursing
neutral,Loads of little jobs to do today.  Going to be playing walking themed music today from BrickMan
neutral,Getting the JBA out
neutral,"@marshawrites Yes, you should write an article."
neutral,@murrion nope.. sliverlight is client a side tech
neutral,watching the simpsons
neutral,@dafyddhumphreys I don't see why not
neutral,"@Sarcasmoo ... Waited for the band before the Singapore show, met Chris M and got tickets... Nothing you don't know!"
neutral,"@jakolien hee hee - btw thanks for your LinkedIn tips - i've still to use them, but thanks in advance"
neutral,Really good night
neutral,When spelling is important.  http://bit.ly/jdk0Z
neutral,is having carbonara for dinner made by my mum mom
neutral,happy mothers day
neutral,happy mother's day to all your mom's
neutral,"@polaroidsof182 okay cool  we can have like, a camool zoo"
neutral,@dotnetcowboy Thanks ! even though I'm just 'mother' of our cat
neutral,"@sherenejose : Yes, that's what I was implying. Was a bit too subtle, as usual, I suppose."
neutral,@hottieann2145 you live in AJ me too
neutral,"Just FYI, there is also turkish star wars rip off  here http://bit.ly/AeSnk"
neutral,"@RacoonResidue (But they're the awesome quotes, not the corney ones!  )P"
neutral,"@Pierrino yes DON'T FORGET the koala pics   I'm pubquizzing tonight in the 11e if you're back in time. Sinon, mardi?"
neutral,@RainyCityLove I like that  Tehe x
neutral,Today is FREE day of speaking.. I am at the office handling some business issues
neutral,"@monkeyknopfler you're welcome, on the road today so will save those games til next week... Cant wait"
neutral,@moeneekah i hope he does ; join @dailybooth and you'll find one
neutral,@viters the hotel should be thankful
neutral,@firequinito OT! OT! OT!
neutral,"is mixing Techno, Progressive and Tance with Ableton Live for Ben Vapid's birthday  #Ableton"
neutral,@BenchmarkIT does clapping bring them back to life?
neutral,@lectronice yes indeed                                                                                               here I am again
neutral,"To all moms out there, Happy mothers day!!"
neutral,@sarasso619 i'll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.
neutral,@cherylelapitan Should be a good one even w/o #Yao in the middle. Expect the #Rockets to play #Kobe hard. Nothing the mamba can't handle.
neutral,@hmigroupllc
neutral,@lukemarsden aww bless  you guys are so cute.. are you still in touch with any of the other BB contestants? xxoo
neutral,@AmericanYard g'mornin lolz more like g'nite 2 me-I'm JUST gettin home from work. &amp; yes ur label or agent/mngr
neutral,@DoctorWatsonSx Morning
neutral,band practice
neutral,Off to bed .. Nighty night everyone
neutral,Did it!!  back in pakistan! - http://bkite.com/07kBR
neutral,@erezmizrachi @mominisrael thanks
neutral,finishing session handbooks - Just Health and Safety and Manageing Discipline and Grievance to add!!
neutral,@LJRICH hello - as requested
neutral,@masterballerina yess  you?
neutral,@robluketic Hey Mr Luketic! I don't have your number to send by phone.  You can email me at heathfox@heathfox.com if that would be ok.
neutral,@jessiealeea lol.well.hope you find someone to give you a massage  wish i could but i'm half a world away lol
neutral,Crawling into my den for the night now.
neutral,"Top 20 ways to go green! http://tinyurl.com/otjttu - this is pretty helpful, and kinda cool actually"
neutral,@craving4sweets Happy hot mamas day!
neutral,@WilHarris http://tinyurl.com/q3u32x isn't that the podcasting gear you got in for bit-tech?
neutral,Off to revise for a bit back soon
neutral,Good birding trip within 7 days with 5 Pitta and Bornean Bristlehead
neutral,got an RE exam on Tuesday. Wish me luck / pray for me? Thank you.  xxx
neutral,@Krysss I invite you
neutral,all in a days' nasism
neutral,@RedMummy Good Morning  Hows u ?
neutral,@toreo that's cuz you're cruising the twitter #nightshift now
neutral,"@Linniesuniverse Lucien Kerk, one of our church vocalists"
neutral,@maryk3lly sure i willl ....
neutral,"@lickmycupcakes specifically, like these  http://i36.tinypic.com/mwz6uo.jpg (also i adore this outfit http://tinyurl.com/q63obq yum)"
neutral,"....damn articLe, need creativity _isn't it 16:20h already?"
neutral,@BigDaws I know.
neutral,"@sosolid2k peanut :o, cute name  lol get another turtle and call it jelly :p, if i get a pet i'll call it cabbage XD lolol"
neutral,@davidchua i think they only play psp and pokemons.
neutral,@esmeeworld thanks
neutral,And Sanath smacks it! Jaya-ho!
neutral,good morning tweets
neutral,@priyaflorence I'll say  Even I don't do Dominos anymore - I prefer Pizza Hut's crunchy fresh veggie pizzas
neutral,@miguel_n Where can I get some?
neutral,@goebicyu try direct message to me here on twitter
neutral,actually did progressive studying today..
neutral,@AmazingPhil tweet us a story  X
neutral,shopping in Keswick
neutral,@Bettyispretty yes please
neutral,0
